datetime,open,high,low,close,volume
2023-01-14 20:00:00,1529.66,1530.35,1527.08,1529.35,2339.25531587
2023-01-14 20:15:00,1529.36,1533.17,1528.46,1533.17,2046.82611261
2023-01-14 20:30:00,1533.27,1536.7,1532.02,1535.74,2490.18322664
2023-01-14 20:45:00,1535.62,1537.73,1533.75,1535.44,2571.57990641
2023-01-14 21:00:00,1535.38,1538.53,1531.43,1537.3,3544.01771518
2023-01-14 21:15:00,1537.33,1537.78,1531.25,1532.54,2362.26914412
2023-01-14 21:30:00,1532.44,1541.83,1532.44,1539.47,3550.77362055
2023-01-14 21:45:00,1539.56,1540.15,1535.6,1538.8,1932.52345561
2023-01-14 22:00:00,1538.82,1541.0,1538.23,1540.87,2453.67872435
2023-01-14 22:15:00,1540.83,1542.34,1538.56,1539.62,1121.22295991
2023-01-14 22:30:00,1539.52,1560.98,1537.85,1550.47,4645.00925665
2023-01-14 22:45:00,1550.45,1554.05,1542.16,1550.92,2454.90711835
2023-01-14 23:00:00,1550.78,1553.95,1544.94,1551.01,5489.22237808
2023-01-14 23:15:00,1550.87,1554.0,1547.81,1552.66,4319.37002105
2023-01-14 23:30:00,1552.67,1554.54,1549.82,1553.85,3917.53654758
2023-01-14 23:45:00,1553.85,1554.82,1549.4,1550.06,2453.6536969
2023-01-15 00:00:00,1550.06,1552.46,1544.14,1546.1,4875.31991653
2023-01-15 00:15:00,1546.15,1549.11,1542.28,1543.66,3600.91714596
2023-01-15 00:30:00,1543.69,1543.69,1516.42,1520.89,12450.77292134
2023-01-15 00:45:00,1520.89,1532.54,1520.28,1528.6,4610.10261904
2023-01-15 01:00:00,1528.57,1530.72,1519.54,1525.52,4906.54917881
2023-01-15 01:15:00,1525.52,1526.97,1520.1,1522.25,3051.67502995
2023-01-15 01:30:00,1522.19,1526.62,1521.91,1526.29,3380.65479972
2023-01-15 01:45:00,1526.26,1530.29,1526.26,1528.77,2199.14756871
2023-01-15 02:00:00,1528.79,1531.81,1524.85,1525.11,2270.19152604
2023-01-15 02:15:00,1525.11,1528.61,1524.96,1527.35,2227.11268614
2023-01-15 02:30:00,1527.52,1529.81,1519.8,1523.82,2328.06027647
2023-01-15 02:45:00,1523.69,1526.05,1521.63,1522.47,2244.35305174
2023-01-15 03:00:00,1522.47,1525.11,1521.09,1523.68,3192.45682715
2023-01-15 03:15:00,1523.87,1526.98,1516.06,1521.66,4458.10086839
2023-01-15 03:30:00,1521.78,1524.37,1520.32,1524.36,2037.46611278
2023-01-15 03:45:00,1524.32,1526.88,1523.37,1525.75,1863.9127502
2023-01-15 04:00:00,1525.75,1527.82,1525.48,1527.72,1635.93376646
2023-01-15 04:15:00,1527.73,1527.98,1525.88,1526.98,1163.26597524
2023-01-15 04:30:00,1526.97,1529.48,1526.07,1526.44,1906.80589503
2023-01-15 04:45:00,1526.51,1527.42,1524.66,1526.59,1735.80251762
2023-01-15 05:00:00,1526.59,1527.43,1524.38,1525.86,1257.97354695
2023-01-15 05:15:00,1525.95,1529.96,1525.73,1529.24,1747.69717861
2023-01-15 05:30:00,1529.33,1530.67,1526.85,1529.13,2257.79811169
2023-01-15 05:45:00,1529.13,1530.21,1528.27,1528.78,1310.02968307
2023-01-15 06:00:00,1528.76,1529.22,1526.86,1526.96,944.42586764
2023-01-15 06:15:00,1526.93,1529.7,1526.81,1528.46,1165.55506608
2023-01-15 06:30:00,1528.45,1529.73,1526.16,1526.66,1623.4479773
2023-01-15 06:45:00,1526.65,1527.52,1524.33,1525.84,1634.008539
2023-01-15 07:00:00,1525.77,1526.14,1521.7,1522.97,2421.63874659
2023-01-15 07:15:00,1522.85,1526.26,1522.77,1524.04,1420.75791556
2023-01-15 07:30:00,1524.03,1528.52,1523.46,1526.98,1789.6193901
2023-01-15 07:45:00,1527.01,1529.66,1526.91,1529.55,1382.52307864
2023-01-15 08:00:00,1529.35,1531.28,1527.0,1528.01,1525.96057909
2023-01-15 08:15:00,1527.97,1528.88,1520.66,1522.71,2405.3296883
2023-01-15 08:30:00,1522.71,1527.05,1518.93,1525.0,2158.96730067
2023-01-15 08:45:00,1525.0,1526.99,1520.13,1523.21,2387.17187088
2023-01-15 09:00:00,1523.29,1524.54,1519.96,1521.5,2973.99729065
2023-01-15 09:15:00,1521.5,1526.36,1521.15,1525.64,1757.52730616
2023-01-15 09:30:00,1525.66,1527.23,1523.33,1524.83,1569.54618847
2023-01-15 09:45:00,1524.88,1533.95,1524.56,1532.78,2616.39672582
2023-01-15 10:00:00,1532.72,1533.42,1528.73,1532.03,1760.66746525
2023-01-15 10:15:00,1532.23,1532.39,1528.72,1529.52,1361.63978424
2023-01-15 10:30:00,1529.52,1531.34,1527.4,1529.18,1135.6993515
2023-01-15 10:45:00,1529.18,1532.61,1527.92,1532.11,1214.81472763
2023-01-15 11:00:00,1532.14,1532.63,1528.41,1530.94,2147.96480719
2023-01-15 11:15:00,1530.94,1535.14,1530.18,1534.51,1411.71204287
2023-01-15 11:30:00,1534.28,1534.43,1531.06,1533.34,1108.4647486
2023-01-15 11:45:00,1533.26,1534.79,1531.28,1533.47,799.83213758
2023-01-15 12:00:00,1533.47,1539.73,1532.46,1532.99,2708.39687925
2023-01-15 12:15:00,1532.88,1533.33,1531.25,1531.99,1696.6478948
2023-01-15 12:30:00,1531.98,1532.66,1529.0,1531.86,1907.44144168
2023-01-15 12:45:00,1531.71,1533.54,1531.11,1532.65,1221.53070329
2023-01-15 13:00:00,1532.56,1535.29,1531.94,1535.28,875.74453866
2023-01-15 13:15:00,1535.08,1535.95,1533.17,1534.84,1730.03452284
2023-01-15 13:30:00,1534.84,1541.3,1533.69,1534.71,2721.78133826
2023-01-15 13:45:00,1534.71,1536.05,1529.98,1532.23,2394.23136331
2023-01-15 14:00:00,1532.21,1534.02,1530.88,1532.84,1744.71003093
2023-01-15 14:15:00,1532.55,1533.44,1531.95,1532.38,1442.16650328
2023-01-15 14:30:00,1532.24,1538.42,1532.05,1538.12,1603.83739301
2023-01-15 14:45:00,1537.97,1543.88,1536.9,1540.59,2725.67922314
2023-01-15 15:00:00,1540.6,1548.39,1538.58,1547.39,4688.16530402
2023-01-15 15:15:00,1547.04,1547.25,1543.09,1544.73,3563.51625986
2023-01-15 15:30:00,1544.73,1553.75,1542.52,1551.8,3981.46029344
2023-01-15 15:45:00,1551.68,1561.37,1550.09,1557.31,5331.66347813
2023-01-15 16:00:00,1557.01,1564.29,1555.1,1557.71,4015.89437714
2023-01-15 16:15:00,1557.55,1558.27,1545.95,1550.96,5118.87578532
2023-01-15 16:30:00,1551.01,1551.39,1544.39,1547.4,3930.30314564
2023-01-15 16:45:00,1547.5,1548.45,1543.78,1545.92,2971.60884398
2023-01-15 17:00:00,1545.9,1549.95,1545.8,1548.8,2615.18264737
2023-01-15 17:15:00,1548.74,1567.37,1547.73,1558.32,5246.34141261
2023-01-15 17:30:00,1558.43,1560.82,1552.42,1556.32,3026.53441989
2023-01-15 17:45:00,1556.32,1557.31,1545.68,1551.78,3185.25554958
2023-01-15 18:00:00,1551.79,1552.43,1533.66,1541.42,5981.94302636
2023-01-15 18:15:00,1541.42,1545.14,1540.39,1543.54,1859.79716101
2023-01-15 18:30:00,1543.66,1549.78,1541.2,1547.12,1936.88072211
2023-01-15 18:45:00,1547.12,1551.67,1546.98,1548.4,2342.55715142
2023-01-15 19:00:00,1548.35,1550.72,1542.31,1550.72,2345.41646939
2023-01-15 19:15:00,1550.55,1557.88,1549.7,1551.26,2574.20740431
2023-01-15 19:30:00,1551.25,1554.7,1549.7,1551.21,2203.46578378
2023-01-15 19:45:00,1551.11,1553.24,1549.41,1550.69,1603.08126352
2023-01-15 20:00:00,1550.72,1551.67,1546.44,1550.16,1938.85190324
2023-01-15 20:15:00,1550.0,1551.41,1548.11,1549.69,1567.58526571
2023-01-15 20:30:00,1549.7,1550.49,1547.19,1550.45,1504.17983028
2023-01-15 20:45:00,1550.45,1555.0,1550.3,1554.21,2382.51386772
2023-01-15 21:00:00,1554.14,1554.72,1551.34,1551.89,2079.59291787
2023-01-15 21:15:00,1551.9,1552.83,1549.28,1549.92,1427.0141522
2023-01-15 21:30:00,1549.86,1554.82,1549.04,1554.04,1256.13724828
2023-01-15 21:45:00,1554.1,1554.91,1551.55,1552.25,1118.85977578
2023-01-15 22:00:00,1552.33,1552.49,1542.77,1546.45,3417.55953251
2023-01-15 22:15:00,1546.44,1548.55,1542.79,1546.47,1846.26326768
2023-01-15 22:30:00,1546.66,1552.2,1543.04,1550.68,1781.78642707
2023-01-15 22:45:00,1550.71,1560.97,1550.67,1557.64,2696.57576395
2023-01-15 23:00:00,1557.67,1561.7,1551.59,1555.32,4136.1308484
2023-01-15 23:15:00,1555.33,1556.11,1551.27,1551.55,2480.70941792
2023-01-15 23:30:00,1551.47,1554.38,1548.25,1553.33,2759.38237434
2023-01-15 23:45:00,1553.33,1553.57,1550.22,1552.89,2713.36505308
2023-01-16 00:00:00,1552.83,1557.91,1550.67,1557.31,3393.24065902
2023-01-16 00:15:00,1557.31,1558.13,1541.18,1545.55,5566.73318347
2023-01-16 00:30:00,1545.55,1552.02,1544.81,1548.56,2484.51743804
2023-01-16 00:45:00,1548.51,1561.07,1548.5,1557.6,5010.97804114
2023-01-16 01:00:00,1557.76,1576.0,1554.17,1573.04,10470.26410021
2023-01-16 01:15:00,1572.6,1578.47,1558.0,1567.19,9357.782262
2023-01-16 01:30:00,1567.19,1569.11,1562.19,1568.54,3657.28965994
2023-01-16 01:45:00,1568.49,1571.23,1565.57,1568.68,4503.47443556
2023-01-16 02:00:00,1568.55,1569.58,1563.95,1564.66,3042.73590745
2023-01-16 02:15:00,1564.54,1585.33,1564.41,1582.36,7150.18228406
2023-01-16 02:30:00,1582.21,1584.36,1576.24,1579.72,4626.91041778
2023-01-16 02:45:00,1579.8,1579.84,1572.17,1572.8,3306.01707969
2023-01-16 03:00:00,1572.84,1574.48,1564.44,1568.72,4447.21496073
2023-01-16 03:15:00,1568.72,1571.61,1566.43,1570.68,2698.65853215
2023-01-16 03:30:00,1570.65,1572.94,1565.86,1565.99,2502.8061922
2023-01-16 03:45:00,1565.93,1570.07,1565.74,1569.41,2064.80888627
2023-01-16 04:00:00,1569.5,1573.03,1569.21,1571.49,2227.54771153
2023-01-16 04:15:00,1571.35,1574.28,1567.57,1568.49,2518.25384032
2023-01-16 04:30:00,1568.55,1573.64,1568.23,1571.6,2177.57541123
2023-01-16 04:45:00,1571.47,1574.55,1571.34,1572.92,2097.41411978
2023-01-16 05:00:00,1573.01,1575.0,1571.72,1574.72,2445.37463837
2023-01-16 05:15:00,1574.63,1576.11,1571.6,1572.09,2370.28323066
2023-01-16 05:30:00,1572.07,1575.34,1571.4,1574.9,2255.47980163
2023-01-16 05:45:00,1574.97,1577.81,1574.03,1576.43,2071.83532228
2023-01-16 06:00:00,1576.44,1579.3,1573.8,1575.69,2606.60775067
2023-01-16 06:15:00,1575.66,1578.2,1572.64,1572.93,2772.52572672
2023-01-16 06:30:00,1573.1,1574.17,1569.73,1573.46,2931.5254942
2023-01-16 06:45:00,1573.61,1577.11,1570.03,1571.48,3688.63028257
2023-01-16 07:00:00,1571.65,1571.99,1566.68,1567.95,3201.92272091
2023-01-16 07:15:00,1567.98,1569.68,1565.48,1567.69,2327.17758429
2023-01-16 07:30:00,1567.7,1568.92,1565.71,1566.17,2236.34456848
2023-01-16 07:45:00,1566.17,1566.87,1563.21,1566.71,3057.27870593
2023-01-16 08:00:00,1566.62,1567.18,1522.35,1541.11,17426.12850674
2023-01-16 08:15:00,1541.18,1545.87,1535.95,1540.64,5479.33402187
2023-01-16 08:30:00,1540.54,1543.82,1538.31,1539.53,3908.99723504
2023-01-16 08:45:00,1539.63,1541.88,1536.59,1538.24,2770.78406082
2023-01-16 09:00:00,1538.39,1543.51,1536.68,1542.99,2888.90620804
2023-01-16 09:15:00,1542.98,1544.36,1541.98,1543.31,2188.30775346
2023-01-16 09:30:00,1543.31,1546.37,1541.58,1542.63,2409.37315761
2023-01-16 09:45:00,1542.63,1545.6,1541.42,1544.84,2227.77358498
2023-01-16 10:00:00,1544.84,1551.63,1544.53,1551.03,2776.62287657
2023-01-16 10:15:00,1551.03,1553.64,1547.58,1548.4,2147.68004776
2023-01-16 10:30:00,1548.38,1549.16,1544.94,1547.64,1994.51359353
2023-01-16 10:45:00,1547.59,1548.19,1545.15,1547.31,2032.93151888
2023-01-16 11:00:00,1547.41,1548.66,1543.41,1546.13,2763.11794046
2023-01-16 11:15:00,1546.09,1546.55,1540.3,1543.09,2945.75146642
2023-01-16 11:30:00,1543.13,1546.36,1542.03,1545.57,2805.78404044
2023-01-16 11:45:00,1545.53,1545.89,1542.71,1543.03,1397.37706492
2023-01-16 12:00:00,1542.97,1546.46,1542.41,1545.99,1908.85356009
2023-01-16 12:15:00,1545.98,1546.75,1543.19,1543.62,1678.09606444
2023-01-16 12:30:00,1543.62,1544.43,1540.74,1543.33,1764.65875202
2023-01-16 12:45:00,1543.34,1544.48,1538.2,1539.54,2720.05212282
2023-01-16 13:00:00,1539.48,1545.38,1539.32,1544.73,2009.86227795
2023-01-16 13:15:00,1544.73,1546.44,1543.19,1543.43,3331.90426986
2023-01-16 13:30:00,1543.27,1545.14,1542.65,1543.18,2616.35634831
2023-01-16 13:45:00,1543.13,1545.21,1539.0,1544.82,3425.98408018
2023-01-16 14:00:00,1545.03,1545.66,1538.92,1540.11,2676.95499393
2023-01-16 14:15:00,1540.13,1549.81,1531.52,1546.67,8662.07010895
2023-01-16 14:30:00,1546.57,1548.6,1544.02,1544.95,2979.00086351
2023-01-16 14:45:00,1544.99,1545.64,1541.24,1542.3,2284.28408543
2023-01-16 15:00:00,1542.3,1543.78,1521.01,1524.42,5533.94648671
2023-01-16 15:15:00,1524.13,1547.43,1524.04,1542.92,6850.52732248
2023-01-16 15:30:00,1543.07,1553.36,1542.31,1548.05,5856.68191163
2023-01-16 15:45:00,1548.03,1552.78,1545.31,1550.07,4407.64138453
2023-01-16 16:00:00,1549.74,1558.01,1545.6,1556.88,5047.42306592
2023-01-16 16:15:00,1556.83,1559.86,1550.22,1551.77,4558.16235847
2023-01-16 16:30:00,1551.91,1552.81,1548.18,1549.64,3274.97099574
2023-01-16 16:45:00,1549.64,1552.7,1546.14,1551.53,2732.24126143
2023-01-16 17:00:00,1551.39,1554.17,1550.26,1553.8,2398.65593646
2023-01-16 17:15:00,1553.78,1559.88,1550.98,1550.98,3361.13799143
2023-01-16 17:30:00,1551.02,1562.58,1548.8,1556.47,3814.45273686
2023-01-16 17:45:00,1556.67,1562.48,1556.66,1561.73,4372.2978308
2023-01-16 18:00:00,1561.6,1562.97,1558.75,1559.58,3080.89749823
2023-01-16 18:15:00,1559.57,1560.41,1557.46,1558.7,2683.03785944
2023-01-16 18:30:00,1558.7,1566.38,1557.99,1562.85,4179.31545116
2023-01-16 18:45:00,1562.92,1575.29,1562.22,1572.86,5975.33926691
2023-01-16 19:00:00,1572.84,1595.99,1571.42,1589.07,15363.32232343
2023-01-16 19:15:00,1589.22,1593.09,1583.16,1587.48,5048.38906727
2023-01-16 19:30:00,1587.23,1603.91,1583.59,1596.75,8701.83982072
2023-01-16 19:45:00,1596.33,1597.31,1590.13,1591.01,4295.18259901
2023-01-16 20:00:00,1591.01,1594.44,1585.55,1586.88,3928.07000311
2023-01-16 20:15:00,1587.01,1595.14,1585.61,1593.04,2987.20577898
2023-01-16 20:30:00,1593.16,1599.29,1584.0,1586.96,5705.02510511
2023-01-16 20:45:00,1587.23,1590.96,1585.52,1587.2,3923.32422951
2023-01-16 21:00:00,1587.19,1587.9,1580.99,1585.25,2677.23972481
2023-01-16 21:15:00,1585.33,1586.35,1573.76,1578.28,5201.79930114
2023-01-16 21:30:00,1578.28,1581.81,1574.85,1578.33,3635.98061475
2023-01-16 21:45:00,1578.31,1581.41,1577.06,1579.34,1597.07286026
2023-01-16 22:00:00,1579.36,1583.55,1579.07,1583.42,1655.31130482
2023-01-16 22:15:00,1583.42,1585.99,1582.42,1584.78,1989.00741222
2023-01-16 22:30:00,1584.77,1585.87,1578.12,1579.22,2385.92623255
2023-01-16 22:45:00,1579.13,1582.04,1578.96,1579.34,1399.19902145
2023-01-16 23:00:00,1579.31,1580.07,1572.6,1576.53,4064.31140494
2023-01-16 23:15:00,1576.54,1582.89,1576.5,1581.61,2041.24052326
2023-01-16 23:30:00,1581.63,1582.17,1577.31,1578.61,2234.5456643
2023-01-16 23:45:00,1578.6,1579.47,1573.99,1576.85,2237.66306796
2023-01-17 00:00:00,1577.01,1581.26,1558.9,1579.67,7979.83497155
2023-01-17 00:15:00,1579.67,1582.5,1577.26,1577.49,2508.55688703
2023-01-17 00:30:00,1577.43,1577.95,1565.0,1569.82,4340.3673752
2023-01-17 00:45:00,1569.82,1572.23,1561.19,1566.16,5743.37119922
2023-01-17 01:00:00,1566.16,1569.32,1540.49,1554.34,7243.74204237
2023-01-17 01:15:00,1554.34,1558.39,1548.08,1552.64,4558.71132534
2023-01-17 01:30:00,1552.62,1558.01,1551.8,1555.47,3229.74852853
2023-01-17 01:45:00,1555.34,1558.31,1553.98,1556.36,2219.22127716
2023-01-17 02:00:00,1556.36,1558.81,1554.4,1555.54,2078.4490238
2023-01-17 02:15:00,1555.49,1558.25,1552.84,1556.43,1847.03133054
2023-01-17 02:30:00,1556.42,1559.08,1556.03,1557.47,1793.22702952
2023-01-17 02:45:00,1557.44,1564.08,1557.27,1562.31,3830.95716709
2023-01-17 03:00:00,1562.31,1562.86,1558.25,1558.71,1783.14575719
2023-01-17 03:15:00,1558.71,1562.37,1558.15,1560.76,2138.97225541
2023-01-17 03:30:00,1560.77,1563.4,1560.01,1563.19,1045.62662801
2023-01-17 03:45:00,1563.31,1566.13,1560.8,1563.46,2170.48783999
2023-01-17 04:00:00,1563.42,1564.1,1561.72,1562.27,1042.08140284
2023-01-17 04:15:00,1562.4,1574.18,1562.05,1570.67,3885.15619805
2023-01-17 04:30:00,1570.6,1577.88,1567.98,1568.86,3426.60151238
2023-01-17 04:45:00,1569.08,1570.05,1565.71,1567.77,1861.94256198
2023-01-17 05:00:00,1567.92,1570.45,1567.75,1568.69,1543.53159573
2023-01-17 05:15:00,1568.69,1571.46,1567.04,1567.36,1909.12215532
2023-01-17 05:30:00,1567.36,1570.0,1566.87,1568.86,1267.98550865
2023-01-17 05:45:00,1568.79,1570.23,1567.14,1569.94,998.43864886
2023-01-17 06:00:00,1569.93,1570.67,1563.37,1563.88,2047.42809676
2023-01-17 06:15:00,1563.87,1566.36,1563.86,1565.26,1181.69282563
2023-01-17 06:30:00,1565.26,1567.56,1560.37,1561.32,1379.99257172
2023-01-17 06:45:00,1561.56,1564.56,1557.92,1559.82,1850.94637508
2023-01-17 07:00:00,1559.81,1564.75,1558.63,1564.3,1804.18286222
2023-01-17 07:15:00,1564.25,1568.35,1561.93,1561.93,2290.08096804
2023-01-17 07:30:00,1561.93,1562.99,1558.57,1561.08,2374.98447376
2023-01-17 07:45:00,1561.02,1564.35,1560.48,1563.3,1893.07428058
2023-01-17 08:00:00,1563.23,1566.5,1562.51,1566.45,2000.45661753
2023-01-17 08:15:00,1566.41,1569.66,1563.56,1566.07,3144.77997574
2023-01-17 08:30:00,1566.18,1566.9,1563.91,1565.69,1933.48216761
2023-01-17 08:45:00,1565.71,1569.88,1565.34,1569.19,1605.24957418
2023-01-17 09:00:00,1569.11,1572.34,1566.54,1566.54,1967.73551042
2023-01-17 09:15:00,1566.47,1567.89,1563.6,1565.65,1244.42750881
2023-01-17 09:30:00,1565.58,1566.78,1563.84,1564.75,1692.78456947
2023-01-17 09:45:00,1564.7,1567.45,1562.69,1565.1,1878.89484659
2023-01-17 10:00:00,1565.1,1565.58,1563.09,1564.57,1947.5208837
2023-01-17 10:15:00,1564.56,1565.29,1558.41,1561.51,2724.62999464
2023-01-17 10:30:00,1561.5,1562.25,1558.39,1560.27,1624.12435721
2023-01-17 10:45:00,1560.3,1563.21,1559.89,1561.62,1430.84729146
2023-01-17 11:00:00,1561.6,1563.34,1560.42,1563.06,2055.09874607
2023-01-17 11:15:00,1563.06,1566.96,1562.77,1566.85,1705.11219517
2023-01-17 11:30:00,1566.86,1567.97,1564.05,1566.53,1745.99011648
2023-01-17 11:45:00,1566.53,1569.8,1564.4,1568.95,1780.72162607
2023-01-17 12:00:00,1568.94,1572.83,1567.14,1570.25,3059.99251195
2023-01-17 12:15:00,1570.2,1576.34,1569.85,1573.35,5487.99231747
2023-01-17 12:30:00,1573.22,1573.88,1569.84,1570.54,2136.73979096
2023-01-17 12:45:00,1570.54,1571.09,1564.99,1569.96,2485.59180716
2023-01-17 13:00:00,1569.97,1571.18,1564.07,1568.5,3163.60936957
2023-01-17 13:15:00,1568.5,1572.06,1567.36,1571.53,2278.15321988
2023-01-17 13:30:00,1571.73,1574.04,1569.45,1569.87,2396.55697818
2023-01-17 13:45:00,1569.7,1572.47,1569.27,1570.76,1979.97363386
2023-01-17 14:00:00,1570.76,1593.41,1570.49,1589.44,8531.06254076
2023-01-17 14:15:00,1589.45,1608.65,1585.35,1586.41,13508.96845958
2023-01-17 14:30:00,1586.2,1590.81,1566.75,1573.85,13899.24629659
2023-01-17 14:45:00,1573.83,1583.33,1570.27,1581.26,6992.49019777
2023-01-17 15:00:00,1581.28,1588.25,1577.42,1577.78,8430.13581027
2023-01-17 15:15:00,1577.82,1586.19,1577.39,1582.04,3343.22906676
2023-01-17 15:30:00,1581.85,1582.8,1560.93,1568.34,8571.34675874
2023-01-17 15:45:00,1568.34,1572.67,1563.4,1571.17,4401.93632033
2023-01-17 16:00:00,1571.12,1574.22,1564.59,1566.33,3308.09296055
2023-01-17 16:15:00,1566.32,1573.12,1565.39,1572.67,3543.6796868
2023-01-17 16:30:00,1572.74,1579.09,1570.37,1576.15,2745.66838016
2023-01-17 16:45:00,1576.14,1578.29,1572.56,1574.1,2296.46387689
2023-01-17 17:00:00,1574.01,1576.56,1571.08,1572.93,3565.66752345
2023-01-17 17:15:00,1572.94,1573.64,1568.43,1570.71,2696.53280167
2023-01-17 17:30:00,1570.7,1575.7,1570.42,1574.54,1581.43273337
2023-01-17 17:45:00,1574.61,1581.64,1573.92,1579.3,1072.81015437
2023-01-17 18:00:00,1579.03,1581.23,1575.55,1576.7,928.48468717
2023-01-17 18:15:00,1576.69,1583.3,1576.66,1581.94,2860.86917841
2023-01-17 18:30:00,1581.87,1596.3,1581.67,1591.58,5331.95491133
2023-01-17 18:45:00,1591.45,1599.32,1588.63,1595.37,7407.30502963
2023-01-17 19:00:00,1595.46,1596.36,1587.94,1589.72,4066.55970668
2023-01-17 19:15:00,1589.46,1592.01,1585.7,1591.64,3236.03723932
2023-01-17 19:30:00,1591.6,1595.37,1588.03,1591.13,2640.02734597
2023-01-17 19:45:00,1591.12,1591.3,1586.88,1589.31,2197.98985053
2023-01-17 20:00:00,1589.31,1592.98,1588.47,1592.2,2952.80168981
2023-01-17 20:15:00,1592.19,1592.67,1587.03,1589.52,3001.85335475
2023-01-17 20:30:00,1589.51,1590.12,1584.33,1585.01,2341.76226176
2023-01-17 20:45:00,1584.92,1587.2,1578.38,1586.98,4028.31229131
2023-01-17 21:00:00,1587.06,1588.01,1580.15,1581.42,2816.75879986
2023-01-17 21:15:00,1581.37,1583.46,1579.24,1581.21,2230.3310768
2023-01-17 21:30:00,1581.23,1581.23,1576.45,1577.43,2365.98773738
2023-01-17 21:45:00,1577.34,1582.71,1576.08,1581.14,2253.73737656
2023-01-17 22:00:00,1581.14,1582.12,1577.4,1578.23,2332.30537941
2023-01-17 22:15:00,1578.23,1580.43,1577.05,1579.82,1756.28506794
2023-01-17 22:30:00,1579.72,1580.74,1573.98,1575.62,2385.76205727
2023-01-17 22:45:00,1575.61,1576.81,1572.1,1574.48,1793.51599414
2023-01-17 23:00:00,1574.48,1578.74,1570.75,1577.99,5320.38579963
2023-01-17 23:15:00,1577.99,1578.71,1573.05,1573.99,2633.22052313
2023-01-17 23:30:00,1574.07,1575.57,1565.67,1569.07,5197.02096861
2023-01-17 23:45:00,1569.3,1569.87,1563.5,1565.68,5849.05201814
2023-01-18 00:00:00,1565.52,1570.93,1564.08,1564.73,4680.75960463
2023-01-18 00:15:00,1564.76,1570.2,1563.12,1567.69,2644.42024529
2023-01-18 00:30:00,1567.68,1574.9,1567.52,1572.8,3248.14408261
2023-01-18 00:45:00,1572.84,1573.88,1570.05,1570.77,2293.65515958
2023-01-18 01:00:00,1570.92,1577.97,1570.55,1575.86,3678.31538896
2023-01-18 01:15:00,1575.92,1576.45,1570.18,1571.45,2483.82100097
2023-01-18 01:30:00,1571.54,1575.42,1571.0,1575.11,2244.06440726
2023-01-18 01:45:00,1575.11,1581.8,1573.2,1581.29,2780.19863984
2023-01-18 02:00:00,1581.29,1582.37,1576.71,1577.06,2943.61600582
2023-01-18 02:15:00,1577.06,1580.0,1575.03,1575.08,2247.58899766
2023-01-18 02:30:00,1575.13,1586.56,1570.47,1582.74,6750.51414612
2023-01-18 02:45:00,1582.56,1588.0,1581.44,1584.39,5282.52004615
2023-01-18 03:00:00,1584.14,1591.92,1582.46,1590.18,4340.50486368
2023-01-18 03:15:00,1590.18,1592.46,1586.32,1588.72,4186.33810964
2023-01-18 03:30:00,1588.67,1589.22,1582.34,1584.16,4408.84568906
2023-01-18 03:45:00,1584.23,1586.64,1581.53,1581.76,3244.66490811
2023-01-18 04:00:00,1581.77,1583.44,1578.94,1583.41,3260.42432418
2023-01-18 04:15:00,1583.41,1585.91,1581.89,1585.86,2599.92100668
2023-01-18 04:30:00,1585.91,1586.34,1582.29,1584.05,2057.06037094
2023-01-18 04:45:00,1584.05,1586.18,1582.31,1585.65,1380.61689719
2023-01-18 05:00:00,1585.64,1588.01,1583.46,1587.72,2152.04643523
2023-01-18 05:15:00,1587.7,1588.45,1585.34,1585.79,1940.26678492
2023-01-18 05:30:00,1585.93,1587.48,1584.97,1586.2,3081.70536082
2023-01-18 05:45:00,1586.2,1589.09,1585.36,1587.59,2258.65030275
2023-01-18 06:00:00,1587.6,1588.13,1584.07,1584.38,1717.3144199
2023-01-18 06:15:00,1584.38,1585.25,1582.22,1585.03,2040.71625314
2023-01-18 06:30:00,1585.04,1586.49,1582.42,1584.68,2291.97197371
2023-01-18 06:45:00,1584.6,1584.6,1580.31,1582.26,2064.15946211
2023-01-18 07:00:00,1582.27,1583.95,1580.59,1583.85,1839.87630369
2023-01-18 07:15:00,1583.85,1584.69,1581.12,1581.67,1720.79113833
