datetime,open,high,low,close,volume
2021-06-17 00:00:00,40.5,40.5,38.219,39.25,202117.954
2021-06-18 00:00:00,39.321,39.45,35.0,36.842,471361.712
2021-06-19 00:00:00,36.875,37.361,34.977,35.2,263002.615
2021-06-20 00:00:00,35.2,35.954,31.324,35.271,287189.023
2021-06-21 00:00:00,35.286,35.532,26.0,26.625,836374.38
2021-06-22 00:00:00,26.631,28.773,20.181,26.982,1438737.713
2021-06-23 00:00:00,26.979,32.957,25.682,30.838,1145606.989
2021-06-24 00:00:00,30.851,33.0,28.477,31.187,883030.908
2021-06-25 00:00:00,31.201,32.98,27.93,28.646,646762.929
2021-06-26 00:00:00,28.6,30.121,26.72,29.739,469759.094
2021-06-27 00:00:00,29.739,31.98,29.205,31.92,431491.168
2021-06-28 00:00:00,31.935,34.323,31.01,33.013,459757.887
2021-06-29 00:00:00,33.033,35.829,32.655,33.963,553005.369
2021-06-30 00:00:00,33.951,36.0,31.602,35.565,754720.572
2021-07-01 00:00:00,35.545,35.601,32.182,33.29,541918.057
2021-07-02 00:00:00,33.28,34.1,31.408,33.991,458577.488
2021-07-03 00:00:00,33.991,35.392,33.26,34.558,261802.341
2021-07-04 00:00:00,34.536,35.504,33.582,34.332,243588.038
2021-07-05 00:00:00,34.304,34.479,32.45,32.92,250865.933
2021-07-06 00:00:00,32.922,35.048,32.909,34.217,348023.099
2021-07-07 00:00:00,34.213,38.1,33.83,36.718,902836.013
2021-07-08 00:00:00,36.678,36.962,32.586,33.161,656095.499
2021-07-09 00:00:00,33.163,34.43,32.0,33.335,342965.297
2021-07-10 00:00:00,33.3,34.223,31.069,31.722,317809.595
2021-07-11 00:00:00,31.716,32.551,31.368,32.2,229085.018
2021-07-12 00:00:00,32.191,32.686,30.0,30.749,330887.037
2021-07-13 00:00:00,30.792,31.09,28.831,29.15,338740.808
2021-07-14 00:00:00,29.173,31.468,27.442,31.349,384559.63
2021-07-15 00:00:00,31.33,31.5,28.0,28.594,488220.773
2021-07-16 00:00:00,28.575,29.48,26.204,26.296,336913.017
2021-07-17 00:00:00,26.291,27.822,26.0,26.764,371501.752
2021-07-18 00:00:00,26.743,27.753,26.265,26.696,187697.59
2021-07-19 00:00:00,26.711,26.711,24.0,24.524,704230.827
2021-07-20 00:00:00,24.539,24.993,22.139,23.472,684942.446
2021-07-21 00:00:00,23.489,27.476,22.818,26.691,648433.046
2021-07-22 00:00:00,26.702,28.193,25.935,27.713,533994.037
2021-07-23 00:00:00,27.706,28.704,26.404,28.539,473682.475
2021-07-24 00:00:00,28.554,29.508,28.036,28.65,407701.845
2021-07-25 00:00:00,28.652,28.896,26.556,28.253,450179.708
2021-07-26 00:00:00,28.26,31.103,27.883,28.196,1209188.418
2021-07-27 00:00:00,28.2,29.013,26.909,28.158,704029.709
2021-07-28 00:00:00,28.152,28.782,27.38,27.899,600058.97
2021-07-29 00:00:00,27.894,31.935,27.33,31.295,604801.5
2021-07-30 00:00:00,31.309,33.082,29.998,32.41,995658.776
2021-07-31 00:00:00,32.389,37.0,31.705,36.759,906618.344
2021-08-01 00:00:00,36.8,36.866,33.276,34.198,659610.671
2021-08-02 00:00:00,34.162,35.93,33.03,33.187,731191.72
2021-08-03 00:00:00,33.227,35.878,32.36,34.116,795903.493
2021-08-04 00:00:00,34.116,36.662,33.268,35.794,733114.835
2021-08-05 00:00:00,35.779,38.28,35.483,37.398,830964.109
2021-08-06 00:00:00,37.427,40.453,35.672,39.513,709576.505
2021-08-07 00:00:00,39.52,40.496,37.571,39.516,600846.645
2021-08-08 00:00:00,39.506,39.594,36.92,37.689,383241.282
2021-08-09 00:00:00,37.69,40.023,36.382,38.676,480575.521
2021-08-10 00:00:00,38.679,41.768,38.222,40.691,637857.285
2021-08-11 00:00:00,40.691,43.749,40.634,41.65,705570.472
2021-08-12 00:00:00,41.653,43.49,39.286,41.102,771888.11
2021-08-13 00:00:00,41.126,44.963,40.702,44.9,899382.997
2021-08-14 00:00:00,44.885,44.906,42.8,44.178,356870.109
2021-08-15 00:00:00,44.201,54.778,43.427,53.556,2003802.362
2021-08-16 00:00:00,53.565,69.8,52.3,62.055,3983494.186
2021-08-17 00:00:00,62.087,75.0,58.677,64.169,4654781.901
2021-08-18 00:00:00,64.209,80.55,59.772,72.736,5284962.631
2021-08-19 00:00:00,72.703,75.496,68.339,72.831,2780702.829
